gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	georeferencedBy	georeferencedDate	georeferenceSources	georeferenceRemarks	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2265442532	a36438d0-bec7-4b7b-9bfa-2c31e7610c39	ffe0579e-e265-463d-a8ed-8b013b30532f	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	US	Waseca County...Wayside rest at I35 crossing of Straight River [this is Steele Co. not Waseca]...  T 106N R 20W NE1/4 of SW1/4 of Sec 17. 106N 20W 17	Minnesota			927f1e70-cf74-11d8-bf68-b8a03c50a862	43.985279	-93.2575				gbif							1990-05-17T00:00:00	17	5	1990	3039491	3039491	PRESERVED_SPECIMEN	MIN	Plants	453851	16614			CC0_1_0	J. F. Bell Museum of Natural History	Smith, Welby			2020-02-10T11:26:20.751Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2265388595	a36438d0-bec7-4b7b-9bfa-2c31e7610c39	fd429d9b-2259-47ef-b479-2b3d736b6160	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	US	Washington Co.; Ca. 4 mi. NE of Stillwater on Rte. 95. In a floodplain woods of the St. Croix River. T30N, R19W [shoul Washington Co.; Ca. 4 mi. NE of Stillwater on Rte. 95. In a floodplain woods of the St. Croix River. T30N, R19W [should be R20], Sec. 11.. 030N 20W 11	Minnesota			927f1e70-cf74-11d8-bf68-b8a03c50a862	45.10119	-92.77212				gbif							1979-09-17T00:00:00	17	9	1979	3039491	3039491	PRESERVED_SPECIMEN	MIN	Plants	709959	4988			CC0_1_0	J. F. Bell Museum of Natural History	Wheeler, Gerald			2020-02-10T11:26:20.239Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
2265470618	a36438d0-bec7-4b7b-9bfa-2c31e7610c39	13dbd3a8-bfd2-4c59-b3d8-2c04cf26757b	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	US	Watonwan County...At the public access on the north side of Fedji Lake, about 2 miles northeast of Madelia...T 107N  R 30W SW1/4 of SW1/4 of Sec 12. 107N 30W 12	Minnesota			927f1e70-cf74-11d8-bf68-b8a03c50a862	44.081667	-94.388056				gbif							1992-09-03T00:00:00	3	9	1992	3039491	3039491	PRESERVED_SPECIMEN	MIN	Plants	909227	21868			CC0_1_0	J. F. Bell Museum of Natural History	Smith, Welby			2020-02-10T11:26:20.953Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2265388857	a36438d0-bec7-4b7b-9bfa-2c31e7610c39	2cfe0a28-bf52-4ad1-ac89-d1ddad5d3b78	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	US	Wild River State Park. Chisago County...St. Croix Wild River State Park, about 5.5 miles south-southeast of Rush City; SW1/4 SE1/4  section 13, T 36N R 321W. 036N 21W 13	Minnesota			927f1e70-cf74-11d8-bf68-b8a03c50a862	45.601944	-92.901665				gbif							1989-06-06T00:00:00	6	6	1989	3039491	3039491	PRESERVED_SPECIMEN	MIN	Plants	429832	15315			CC0_1_0	J. F. Bell Museum of Natural History	Smith, Welby			2020-02-10T11:26:20.254Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2265443338	a36438d0-bec7-4b7b-9bfa-2c31e7610c39	fbc625db-3c22-4f8d-b3ed-09a0eb305270	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	US	Wilkin Co., T136N R48W SW1/4 of the SW1/4 of S17; along the Red River;;136N;48W;17	Minnesota			927f1e70-cf74-11d8-bf68-b8a03c50a862	46.59462	-96.74957				gbif							1996-05-30T00:00:00	30	5	1996	3039491	3039491	PRESERVED_SPECIMEN	MIN	Plants	461615	96-6			CC0_1_0	J. F. Bell Museum of Natural History	Schik, K.			2020-02-10T11:26:22.402Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
2265388049	a36438d0-bec7-4b7b-9bfa-2c31e7610c39	46798e8d-7525-496d-81c1-79a1052385c7	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	US	Winona Co. Vic. of Rollingstone, T107N, R08W, SW1/4 NW1/4 Sec. 5; SW-facing slope.;;107N;08W;5	Minnesota			927f1e70-cf74-11d8-bf68-b8a03c50a862	44.09944	-91.81011				gbif							1989-07-21T00:00:00	21	7	1989	3039491	3039491	PRESERVED_SPECIMEN	MIN	Plants	818131	s.n.			CC0_1_0	J. F. Bell Museum of Natural History	Olson, J.			2020-02-10T11:26:22.057Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
2265387885	a36438d0-bec7-4b7b-9bfa-2c31e7610c39	4b85639d-6b17-4e10-8cc5-45b71d554b51	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	US	Wolsfeld Woods State Sceintific and Natural Area, ca 2 1/2 mi W of Plymouth, SW1/4 NE1/4 S27, T118N, R23W;Wolsfeld Woods Scientific Natural Area;118N;23W;27	Minnesota			927f1e70-cf74-11d8-bf68-b8a03c50a862	45.002224	-93.573059				gbif							1985-05-27T00:00:00	27	5	1985	3039491	3039491	PRESERVED_SPECIMEN	MIN	Plants	789657	10156			CC0_1_0	J. F. Bell Museum of Natural History	Smith, Welby			2020-02-10T11:26:20.246Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2265385980	a36438d0-bec7-4b7b-9bfa-2c31e7610c39	bebdac73-c357-4cf3-90b9-d5dbdaef80cd	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	US	Wright Co.; between State Hwy 24 and Clearwater lake, about 3 mi NNW of Annandale, NW1/4 SW1/4 S9, T121N, R27W;;121N;27W;9	Minnesota			927f1e70-cf74-11d8-bf68-b8a03c50a862	45.30431	-94.08662				gbif							1981-06-03T00:00:00	3	6	1981	3039491	3039491	PRESERVED_SPECIMEN	MIN	Plants	745182	4069			CC0_1_0	J. F. Bell Museum of Natural History	Smith, Welby			2020-02-10T11:26:22.062Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
2265485909	a36438d0-bec7-4b7b-9bfa-2c31e7610c39	ab01ab97-0ae2-402c-b105-53171ef9d50c	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	US	Wright County...Harry Larson County Forest, about 7 miles W-NW of Monticello...T 122N R 26W SW1/4 of SW1/4 of Sec 35;Harry Larson County Forest;122N;26W;35	Minnesota			927f1e70-cf74-11d8-bf68-b8a03c50a862	45.33323	-93.92151				gbif							2002-06-11T00:00:00	11	6	2002	3039491	3039491	PRESERVED_SPECIMEN	MIN	Plants	896589	29296			CC0_1_0	J. F. Bell Museum of Natural History	Smith, Welby			2020-02-10T11:26:22.654Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
1978047813	db9e34bd-e647-46bd-9f9d-ffee56a5d3c4	5a627c17-d101-4f8f-af6b-581a79418184	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	US	Young- mixed deciduous woods along causeway of boat landing at Minnesota State Line; Mississippi River Bottomlands along hwy 14+16+61- across river from LaCrosse Wisconsin.	Minnesota			8eb9e409-5308-4b63-9196-2a741d14a85e	43.819547	-91.274626	300	Laura Kostyniuk	3/6/2020	Google Maps							1995-06-25T00:00:00	25	6	1995	3039491	3039491	PRESERVED_SPECIMEN	EKY		31234100621885	23176			CC_BY_4_0		Ross C. Clark			2020-02-10T13:31:06.969Z	StillImage	
2265934423	0df1ebee-0ce6-4fe1-9cd7-ee959670a880	b5cb88f2-4dbd-42ef-aaf7-1cf4d253d6fb	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	US		Minnesota		1	927f1e70-cf74-11d8-bf68-b8a03c50a862	46.33883	-94.069953	385000	Laura Kostyniuk	3/6/2020	Google Maps							1952-05-19T00:00:00	19	5	1952	3039491	3039491	PRESERVED_SPECIMEN	UMD	OLO	DUL-18831	EJ#000005	Elizabeth Johnson	1952-05-19T00:00:00	CC0_1_0		Johnson, Elizabeth			2020-02-10T10:36:25.507Z		
2265933427	0df1ebee-0ce6-4fe1-9cd7-ee959670a880	b8d6c532-c676-42eb-bf6d-9a5e19130f80	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	US		Minnesota		1	927f1e70-cf74-11d8-bf68-b8a03c50a862	46.33883	-94.069953	385000	Laura Kostyniuk	3/6/2020	Google Maps	Duplicate						1950-06-29T00:00:00	29	6	1950	3039491	3039491	PRESERVED_SPECIMEN	UMD	OLO	DUL-13421	OKL10569	Olga K. Lakela	1950-06-29T00:00:00	CC0_1_0		Lakela, Olga K.			2020-02-10T10:36:26.234Z		
2265929225	0df1ebee-0ce6-4fe1-9cd7-ee959670a880	157d5f62-be77-4f56-9492-28e114c592c6	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	US		Minnesota		1	927f1e70-cf74-11d8-bf68-b8a03c50a862	46.33883	-94.069953	385000	Laura Kostyniuk	3/6/2020	Google Maps	Duplicate						1950-10-08T00:00:00	8	10	1950	3039491	3039491	PRESERVED_SPECIMEN	UMD	OLO	DUL-12667	OKL12295	Olga K. Lakela		CC0_1_0		Lakela, Olga K.			2020-02-10T10:36:25.119Z		
2265921773	0df1ebee-0ce6-4fe1-9cd7-ee959670a880	0054e255-6c4c-49be-b6e3-e43266db11f7	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	US		Minnesota		1	927f1e70-cf74-11d8-bf68-b8a03c50a862	46.33883	-94.069953	385000	Laura Kostyniuk	3/6/2020	Google Maps	Duplicate						1943-08-17T00:00:00	17	8	1943	3039491	3039491	PRESERVED_SPECIMEN	UMD	OLO	DUL-03625	OKL05404	Olga K. Lakela	1943-08-17T00:00:00	CC0_1_0		Lakela, Olga K.			2020-02-10T10:36:28.141Z		
2595772246	1804436b-6a12-4fcc-a372-531cc23a41c4	27b9eff0-c4f4-4fec-be65-50d938039530	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	US		Minnesota			eb126411-e092-4abc-a0b9-a2e1c98c6578	46.33883	-94.069953	385000	Laura Kostyniuk	3/6/2020	Google Maps	Duplicate										3039491	3039491	PRESERVED_SPECIMEN	CHRB		CHRB0081713				CC_BY_4_0	Rutgers University				2020-04-03T20:57:22.707Z		
1260991845	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:3561815	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.	L.	US	Alongside a creek in Springdale	Missouri			90fd6680-349f-11d8-aa2d-b8a03c50a862							LocationNotFound, AttemptedGoogleMaps, springdale is in arkansas?						1962-04-29T00:00:00	29	4	1962	3039491	3039491	PRESERVED_SPECIMEN	MO	MO	3561815	Ziebol s.n.			CC_BY_4_0	Missouri Botanical Garden	Ziebol, P.R. (SEMO)			2020-03-26T18:27:15.466Z		
1260992030	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:3561972	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.	L.	US	Bird Sanctuary on Cape Rock Drive; 3 mi N of Cape Girardeau	Missouri			90fd6680-349f-11d8-aa2d-b8a03c50a862	37.3458	-89.5181				gbif							1962-05-07T00:00:00	7	5	1962	3039491	3039491	PRESERVED_SPECIMEN	MO	MO	3561972	Kennedy s.n.			CC_BY_4_0	Missouri Botanical Garden	Kennedy, D. (SEMO)			2020-03-26T18:26:35.523Z		GEODETIC_DATUM_ASSUMED_WGS84
1260965230	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:3537675	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.	L.	US	Ca. 3 mi NW of Akron, Grand River Section of Glaciated Plains Natural Division. Old Catholic Church Cemetery Prairie. Remnant 1.7 acre mesic prairie W of cemetery brushy border on S side of prairie. 15 ft tree, no fruit present	Missouri		1	90fd6680-349f-11d8-aa2d-b8a03c50a862	40.551944	-93.841389				gbif							1996-06-16T00:00:00	16	6	1996	3039491	3039491	PRESERVED_SPECIMEN	MO	MO	3537675	Smith 3260			CC_BY_4_0	Missouri Botanical Garden	Tim E. Smith			2020-03-26T18:27:12.366Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1260984937	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:3555494	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.	L.	US	Cuivre River State Park ca. 3 mi E and NE of Troy, N of State Highway 47 on State Highway 147 just S of turnoff to N end of Lake Lincoln near small pond on W side of main park road. Mesic forest. Dense shrubby understory. Abundant, to 2.5 m tallWith Quercus, Acer and Ulmus	Missouri		1	90fd6680-349f-11d8-aa2d-b8a03c50a862	39.025556	-90.926389				gbif			158.5				1989-06-08T00:00:00	8	6	1989	3039491	3039491	PRESERVED_SPECIMEN	MO	MO	3555494	Yatskievych 89-144			CC_BY_4_0	Missouri Botanical Garden	George Yatskievych|Kay Yatskievych			2020-03-26T18:27:12.972Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1257844293	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:100497778	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.	L.	US	Cuivre River State Park, Cheatham Road near Frenchman's Bluff where the road makes a 90° turn to the West.	Missouri		1	90fd6680-349f-11d8-aa2d-b8a03c50a862	39.0244	-90.9444				gbif			203.3				2012-04-12T00:00:00	12	4	2012	3039491	3039491	PRESERVED_SPECIMEN	MO	MO	100497778	Van Brunt 2012-5	G. Van Brunt	2012-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	G. Van Brunt			2020-03-26T18:27:15.391Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
1258825316	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:1592544	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.	L.	US	Cuivre River State Park, trail along southern shore of Cuivre Lake, small bay.	Missouri		1	90fd6680-349f-11d8-aa2d-b8a03c50a862	39.019445	-90.915556				gbif			180				2000-09-30T00:00:00	30	9	2000	3039491	3039491	PRESERVED_SPECIMEN	MO	MO	1592544	Davidse 37909	Gerrit Davidse	2000-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	Gerrit Davidse			2020-03-26T18:27:08.371Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1258999456	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:175365	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.	L.	US	Cultivated plants from Missouri Botanical Garden.	Missouri		1	90fd6680-349f-11d8-aa2d-b8a03c50a862	38.6	-90.25				gbif			160				1992-10-14T00:00:00	14	10	1992	3039491	3039491	PRESERVED_SPECIMEN	MO	MO	175365	Sherman 336			CC_BY_4_0	Missouri Botanical Garden	Chris D. Sherman|Karen Bynum			2020-03-26T18:26:38.556Z		GEODETIC_DATUM_ASSUMED_WGS84
1260952997	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:3526517	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.	L.	US	Forest Park, SW corner patch of indigenous oak-hickory forest. Tree to 3 m, fruits globose, green	Missouri		1	90fd6680-349f-11d8-aa2d-b8a03c50a862	38.640104	-90.292082				gbif							1978-06-29T00:00:00	29	6	1978	3039491	3039491	PRESERVED_SPECIMEN	MO	MO	3526517	CETA 332			CC_BY_4_0	Missouri Botanical Garden	CETA:|David H. Lorence|David Bell|Clyde Niblett			2020-03-26T18:27:17.065Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1260993470	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:3563289	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.	L.	US	Juden Creek young fruit are beginning to appear	Missouri			90fd6680-349f-11d8-aa2d-b8a03c50a862	37.33416	-89.49194				gbif							1962-05-07T00:00:00	7	5	1962	3039491	3039491	PRESERVED_SPECIMEN	MO	MO	3563289	Roth s.n.			CC_BY_4_0	Missouri Botanical Garden	Roth, ?			2020-03-26T18:26:49.049Z		GEODETIC_DATUM_ASSUMED_WGS84
177017959	95c938a8-f762-11e1-a439-00145eb45e9a	03ce215c-ba8b-11e3-8cfe-90b11c41863e	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica		US	Kansas City, just NE inters of 44th and Oak Streets	Missouri			b554c320-0560-11d8-b851-b8a03c50a862	39.048611	-94.581389				gbif							2003-07-12T00:00:00	12	7	2003	3039491	3039491	PRESERVED_SPECIMEN	KU	KANU	342599		Caleb A Morse		CC_BY_4_0		Caleb A Morse			2020-04-07T01:41:23.349Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2422408479	e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5	UCR-BPS-152213	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	US	Kansas City, just NE of the intersection of 44th St. and Oak St	Missouri			53e59855-7653-4d3e-87cc-162021713823	39.04861	-94.58139				gbif			280				2003-07-12T00:00:00	12	7	2003	3039491	3039491	PRESERVED_SPECIMEN	UCR			9749			CC_BY_NC_4_0		Caleb A. Morse			2020-04-06T15:09:05.505Z		GEODETIC_DATUM_ASSUMED_WGS84
1258181796	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:100865067	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.	L.	US	McAlester Hall, University of Missouri, Columbia.	Missouri		1	90fd6680-349f-11d8-aa2d-b8a03c50a862	38.947636	-92.330228	100	Laura Kostyniuk	3/6/2020	Google Maps							1978-10-06T00:00:00	6	10	1978	3039491	3039491	PRESERVED_SPECIMEN	MO	MO	100865067	Korschgen 1495	L.J. Korschgen	1978-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	Leroy J. Korschgen			2020-03-26T18:27:13.029Z		
1258998950	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:175319	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.	L.	US	Missouri Botanical Garden.	Missouri		1	90fd6680-349f-11d8-aa2d-b8a03c50a862	38.61083	-90.25861				gbif							1989-08-21T00:00:00	21	8	1989	3039491	3039491	PRESERVED_SPECIMEN	MO	MO	175319	Crosby 87			CC_BY_4_0	Missouri Botanical Garden	Matthew T. Crosby			2020-03-26T18:26:58.405Z		GEODETIC_DATUM_ASSUMED_WGS84
1258998623	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:175290	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.	L.	US	Missouri Botanical Garden.	Missouri		1	90fd6680-349f-11d8-aa2d-b8a03c50a862	38.610833	-90.258611				gbif			160				1994-09-07T00:00:00	7	9	1994	3039491	3039491	PRESERVED_SPECIMEN	MO	MO	175290	Zaenker 205			CC_BY_4_0	Missouri Botanical Garden	W. Zaenker			2020-03-26T18:26:58.244Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1260937854	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:3512791	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.	L.	US	Near Providence bridge, Columbia roadsides	Missouri			90fd6680-349f-11d8-aa2d-b8a03c50a862	38.969075	-92.333782	200	Laura Kostyniuk	3/6/2020	Google Maps, https://www.columbiamissourian.com/news/woman-talked-down-from-providence-bridge-by-columbia-police/article_fb226a86-b987-591f-8d1e-3e5370203f92.html	best guess of which bridge						1904-08-01T00:00:00		8	1904	3039491	3039491	PRESERVED_SPECIMEN	MO	MO	3512791	Daniels s.n.			CC_BY_4_0	Missouri Botanical Garden	Francis P. Daniels			2020-03-26T18:27:17.030Z		
1260951399	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:3525068	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.	L.	US	Near Rolla.	Missouri		1	90fd6680-349f-11d8-aa2d-b8a03c50a862	37.951389	-91.771111				gbif							1938-08-06T00:00:00	6	8	1938	3039491	3039491	PRESERVED_SPECIMEN	MO	MO	3525068	Kellogg s.n.			CC_BY_4_0	Missouri Botanical Garden	John H. Kellogg			2020-03-26T18:27:17.062Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1260955703	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:3528970	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.	L.	US	Old Catholic Cemetery fence row adjacent to cemetery	Missouri			90fd6680-349f-11d8-aa2d-b8a03c50a862	40.55194	-93.84138				gbif							1997-08-07T00:00:00	7	8	1997	3039491	3039491	PRESERVED_SPECIMEN	MO	MO	3528970	Nagel 97-072			CC_BY_4_0	Missouri Botanical Garden	Tom Nagel			2020-03-26T18:26:48.755Z		GEODETIC_DATUM_ASSUMED_WGS84
1258894541	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:1657164	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.	L.	US	Pickerelweed pond natural area. Upland sinkhole pond. Marshy habitat surrounded By oak-hickory forest in cuivre river state park. T49n,r1e,sec.5 s 1/2. Elsberry 15", 1934. W of park road 147	Missouri			90fd6680-349f-11d8-aa2d-b8a03c50a862	39.020829	-90.928707	3000	Laura Kostyniuk	4/6/2020	Google Maps, https://www.randymajors.com/p/township-range-on-google-maps.html	assumed to be T49N, R1E, S5 south 1/2? road 147 is near but not in this quadrat, location is approximation between the 2 locations		195.07				1979-06-26T00:00:00	26	6	1979	3039491	3039491	PRESERVED_SPECIMEN	MO	MO	1657164	Haefner 1202			CC_BY_4_0	Missouri Botanical Garden	Rebecca A. Haefner			2020-03-26T18:27:08.518Z		
1260979580	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:3550644	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.	L.	US	Powder Valley Nature Center on Craigwald Road near the intersection of I-44 and I-270 upland oak-hickory woods; large multiple stemmed shrub to 10 feet tall growing around base of oak tree	Missouri		1	90fd6680-349f-11d8-aa2d-b8a03c50a862	38.555148	-90.426323	600	Laura Kostyniuk	4/6/2020	Google Maps							1997-06-25T00:00:00	25	6	1997	3039491	3039491	PRESERVED_SPECIMEN	MO	MO	3550644	Summers 8213			CC_BY_4_0	Missouri Botanical Garden	Bill Summers			2020-03-26T18:26:43.310Z		
1260940603	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:3515274	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.	L.	US	Riverview Park and in the city of Hannibal escaped and common in wild places of the city	Missouri			90fd6680-349f-11d8-aa2d-b8a03c50a862	39.725404	-91.372099	1000	Laura Kostyniuk	4/6/2020	Google Maps							1933-10-07T00:00:00	7	10	1933	3039491	3039491	PRESERVED_SPECIMEN	MO	MO	3515274	Drouet 1237			CC_BY_4_0	Missouri Botanical Garden	Francis E. Drouet			2020-03-26T18:26:43.224Z		
