"gbifID" "datasetKey" "kingdom" "phylum" "class" "order" "family" "genus" "species" "infraspecificEpithet" "taxonRank" "scientificName" "verbatimScientificName" "verbatimScientificNameAuthorship" "countryCode" "locality" "stateProvince" "occurrenceStatus" "individualCount" "publishingOrgKey" "decimalLatitude" "decimalLongitude" "coordinateUncertaintyInMeters" "georeferencedBy" "georeferenceSources" "georeferenceRemarks" "coordinatePrecision" "elevation" "elevationAccuracy" "depth" "depthAccuracy" "eventDate" "day" "month" "year" "taxonKey" "speciesKey" "basisOfRecord" "institutionCode" "collectionCode" "identifiedBy" "dateIdentified" "license" "rightsHolder" "recordedBy" "typeStatus" "establishmentMeans" "lastInterpreted" "mediaType" "issue"
"5329" 2573128560 "e42c4be9-dc6d-466b-8df2-60ac8c47fadd" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" "L." "US" NA "New Hampshire" NA NA "fee1eb85-53bb-4edb-91cc-de55f11b3cee" 43.71556 -72.19101 9733 NA "gbif" NA NA NA NA NA NA "1891-06-05T00:00:00" 5 6 1891 3039491 3039491 "PRESERVED_SPECIMEN" "VT" NA NA NA "CC_BY_4_0" "University of Vermont" NA NA NA "2020-04-03T21:13:54.349Z" "StillImage" NA
"5330" 2573056306 "e42c4be9-dc6d-466b-8df2-60ac8c47fadd" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" "L." "US" NA "New Hampshire" NA NA "fee1eb85-53bb-4edb-91cc-de55f11b3cee" 43.71556 -72.19101 9733 NA "gbif" NA NA NA NA NA NA NA NA NA NA 3039491 3039491 "PRESERVED_SPECIMEN" "VT" NA NA NA "CC_BY_4_0" "University of Vermont" NA NA NA "2020-04-03T21:13:53.337Z" "StillImage" "RECORDED_DATE_MISMATCH"
"5331" 1990816922 "1804436b-6a12-4fcc-a372-531cc23a41c4" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" "L." "US" "E of Laurel Hill, Secaucus moist distrurbed woods" "New Jersey" NA NA "eb126411-e092-4abc-a0b9-a2e1c98c6578" 40.760556 -74.081389 NA NA "gbif" NA NA NA NA NA NA "1999-09-02T00:00:00" 2 9 1999 3039491 3039491 "PRESERVED_SPECIMEN" "CHRB" NA NA NA "CC_BY_4_0" "Rutgers University" "steven glenn" NA NA "2020-04-03T20:57:22.465Z" NA "GEODETIC_DATUM_ASSUMED_WGS84"
"5332" 1990816858 "1804436b-6a12-4fcc-a372-531cc23a41c4" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" "L." "US" "echo lake park s of highway 22 w of kenilworth" "New Jersey" NA NA "eb126411-e092-4abc-a0b9-a2e1c98c6578" 40.678611 -74.333889 NA NA "gbif" NA NA NA NA NA NA "1994-05-24T00:00:00" 24 5 1994 3039491 3039491 "PRESERVED_SPECIMEN" "CHRB" NA NA NA "CC_BY_4_0" "Rutgers University" NA NA NA "2020-04-03T20:57:22.572Z" NA "GEODETIC_DATUM_ASSUMED_WGS84"
"5333" 1990816896 "1804436b-6a12-4fcc-a372-531cc23a41c4" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" "L." "US" "echo lake park, S of highway22, w of kenilworth" "New Jersey" NA NA "eb126411-e092-4abc-a0b9-a2e1c98c6578" 40.678611 -74.333889 NA NA "gbif" NA NA NA NA NA NA "1994-05-24T00:00:00" 24 5 1994 3039491 3039491 "PRESERVED_SPECIMEN" "CHRB" NA NA NA "CC_BY_4_0" "Rutgers University" "clemants and glenn" NA NA "2020-04-03T20:57:22.669Z" NA "GEODETIC_DATUM_ASSUMED_WGS84"
"5334" 1990837418 "1804436b-6a12-4fcc-a372-531cc23a41c4" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" "L." "US" "Fence row" "New Jersey" NA NA "eb126411-e092-4abc-a0b9-a2e1c98c6578" 41.30315 -74.793499 3036 NA "gbif" NA NA NA NA NA NA "1884-06-16T00:00:00" 16 6 1884 3039491 3039491 "PRESERVED_SPECIMEN" "CHRB" NA "Rusby" NA "CC_BY_4_0" "Rutgers University" "Dr. Barrett; N.L.Britton" NA NA "2020-04-03T20:57:20.856Z" NA NA
"5335" 1990816891 "1804436b-6a12-4fcc-a372-531cc23a41c4" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" "L." "US" "Green Brook, E of Essex County Airport" "New Jersey" NA NA "eb126411-e092-4abc-a0b9-a2e1c98c6578" 40.871147 -74.273534 2530 NA "gbif" NA NA 190 NA NA NA "1995-05-09T00:00:00" 9 5 1995 3039491 3039491 "PRESERVED_SPECIMEN" "CHRB" NA NA NA "CC_BY_4_0" "Rutgers University" NA NA NA "2020-04-03T20:57:22.489Z" NA NA
"5336" 1990837399 "1804436b-6a12-4fcc-a372-531cc23a41c4" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" "L." "US" "growing at edge of Kilmer woods, bordering E street, across from Livingston College Quad dormitories. Rutgers Ecological Preserve & Natural Teaching Area." "New Jersey" NA NA "eb126411-e092-4abc-a0b9-a2e1c98c6578" 40.522355 -74.443911 500 "Laura Kostyniuk" "Google Maps, https://ecopreserve.rutgers.edu/ruep-info/" NA NA NA NA NA NA "1988-10-20T00:00:00" 20 10 1988 3039491 3039491 "PRESERVED_SPECIMEN" "CHRB" NA "Glenn" "2002-01-24T00:00:00" "CC_BY_4_0" "Rutgers University" "J.S. Meyer; B.F.Palser" NA NA "2020-04-03T20:57:20.824Z" NA NA
"5337" 1990816913 "1804436b-6a12-4fcc-a372-531cc23a41c4" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" "L." "US" "hwy 517, .25 mi NE of hwy 644" "New Jersey" NA NA "eb126411-e092-4abc-a0b9-a2e1c98c6578" 41.219167 -74.4925 NA NA "gbif" NA NA 460 NA NA NA "1998-05-14T00:00:00" 14 5 1998 3039491 3039491 "PRESERVED_SPECIMEN" "CHRB" NA NA NA "CC_BY_4_0" "Rutgers University" "steven glenn" NA NA "2020-04-03T20:57:22.669Z" NA "GEODETIC_DATUM_ASSUMED_WGS84"
"5338" 1990837410 "1804436b-6a12-4fcc-a372-531cc23a41c4" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" "L." "US" "Near the R.R. station" "New Jersey" NA NA "eb126411-e092-4abc-a0b9-a2e1c98c6578" 39.889705 -75.033006 3173 NA "gbif" NA NA NA NA NA NA "1866-07-01T00:00:00" 1 7 1866 3039491 3039491 "PRESERVED_SPECIMEN" "CHRB" NA NA NA "CC_BY_4_0" "Rutgers University" "C.F. Parker" NA NA "2020-04-03T20:57:21.608Z" NA NA
"5339" 2397777876 "821cc27a-e3bb-4bc5-ac34-89ada245069d" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" "L." "US" "North Granville." "New Jersey" NA 1 "bc092ff0-02e4-11dc-991f-b8a03c50a862" NA NA NA NA NA "LocationNotFound, AttemtptedGoogleMaps. only match is a street of that name? or a location in new york" NA NA NA NA NA "1891-06-04T00:00:00" 4 6 1891 3039491 3039491 "PRESERVED_SPECIMEN" "US" "Botany" NA NA "CC0_1_0" NA "F. Braymer" NA NA "2020-04-26T21:39:11.309Z" "StillImage" NA
"5340" 1990837257 "1804436b-6a12-4fcc-a372-531cc23a41c4" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" "L." "US" "Plaine de debordement de la riviere Millstone" "New Jersey" NA NA "eb126411-e092-4abc-a0b9-a2e1c98c6578" 40.49944 -74.586016 783 NA "gbif" NA NA NA NA NA NA "1956-07-09T00:00:00" 9 7 1956 3039491 3039491 "PRESERVED_SPECIMEN" "CHRB" NA NA NA "CC_BY_4_0" "Rutgers University" "Victorin Lavoie" NA NA "2020-04-03T20:57:21.998Z" NA NA
"5341" 1990837375 "1804436b-6a12-4fcc-a372-531cc23a41c4" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" "L." "US" "Rutgers University Shrub Garden" "New Jersey" NA NA "eb126411-e092-4abc-a0b9-a2e1c98c6578" 40.498351 -74.445687 84 NA "gbif" NA NA NA NA NA NA "1947-11-12T00:00:00" 12 11 1947 3039491 3039491 "PRESERVED_SPECIMEN" "CHRB" NA NA NA "CC_BY_4_0" "Rutgers University" "Ben Blackburn" NA NA "2020-04-03T20:57:22.116Z" NA NA
"5342" 415931386 "5288946d-5fcf-4b53-8fd3-74f4cc6b53fc" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica L." NA "US" "Troy Meadows" "New Jersey" NA NA "1ef55060-54da-11dd-9d47-b8a03c50a862" 40.839 -74.383 NA NA "gbif" NA NA 56 0 NA NA "2003-09-24T00:00:00" 24 9 2003 3039491 3039491 "PRESERVED_SPECIMEN" "UConn" "CONN" NA NA "CC_BY_4_0" NA "Kerry Barringer" NA NA "2020-02-10T22:31:14.423Z" NA "GEODETIC_DATUM_ASSUMED_WGS84"
"5343" 1990816926 "1804436b-6a12-4fcc-a372-531cc23a41c4" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" "L." "US" "White mountain Lake .5 mi S flat lowlands/swamp" "New Jersey" NA NA "eb126411-e092-4abc-a0b9-a2e1c98c6578" 40.847222 -74.986667 NA NA "gbif" NA NA 400 NA NA NA "1994-08-24T00:00:00" 24 8 1994 3039491 3039491 "PRESERVED_SPECIMEN" "CHRB" NA NA NA "CC_BY_4_0" "Rutgers University" NA NA NA "2020-04-03T20:57:22.041Z" NA "GEODETIC_DATUM_ASSUMED_WGS84"
"5344" 1851667240 "17d312c2-9ab3-4aca-a383-6af5fb79dca0" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" "Linnaeus" "US" ",,," "New York" "present" NA "6868c999-a2f9-4728-87a5-e7a43a35f420" 42.417291 -75.651088 340000 "Laura Kostyniuk" "Google Maps" NA NA NA NA NA NA "1974-10-03T00:00:00" 3 10 1974 3039491 3039491 "PRESERVED_SPECIMEN" "BUF" "Botany" NA NA "CC0_1_0" NA "Futyma, Richard" NA "NATIVE" "2020-02-10T14:29:10.739Z" NA NA
"5345" 2351148243 "861e6afe-f762-11e1-a439-00145eb45e9a" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica Linnaeus" "Linnaeus" "US" "[data not captured]" "New York" "present" NA "485ff490-e3b7-11db-9acc-b8a03c50a862" 42.417291 -75.651088 340000 "Laura Kostyniuk" "Google Maps" "Duplicate" NA NA NA NA NA NA NA NA NA 3039491 3039491 "PRESERVED_SPECIMEN" "GH" "GH" NA NA "CC_BY_4_0" "President and Fellows of Harvard College" "[data not captured]" NA NA "2020-04-24T20:58:38.139Z" "StillImage" NA
"5346" 2351147475 "861e6afe-f762-11e1-a439-00145eb45e9a" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica Linnaeus" "Linnaeus" "US" "[data not captured]" "New York" "present" NA "485ff490-e3b7-11db-9acc-b8a03c50a862" 42.417291 -75.651088 340000 "Laura Kostyniuk" "Google Maps" "Duplicate" NA NA NA NA NA NA NA NA NA 3039491 3039491 "PRESERVED_SPECIMEN" "GH" "GH" NA NA "CC_BY_4_0" "President and Fellows of Harvard College" "[data not captured]" NA NA "2020-04-24T20:58:51.098Z" "StillImage" NA
"5347" 2351163169 "861e6afe-f762-11e1-a439-00145eb45e9a" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica Linnaeus" "Linnaeus" "US" "[data not captured]" "New York" "present" NA "485ff490-e3b7-11db-9acc-b8a03c50a862" 42.417291 -75.651088 340000 "Laura Kostyniuk" "Google Maps" "Duplicate" NA NA NA NA NA NA NA NA NA 3039491 3039491 "PRESERVED_SPECIMEN" "ECON" "ECON" NA NA "CC_BY_4_0" "President and Fellows of Harvard College" "[data not captured]" NA NA "2020-04-24T20:58:53.781Z" "StillImage" NA
"5348" 2351145750 "861e6afe-f762-11e1-a439-00145eb45e9a" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica Linnaeus" "Linnaeus" "US" "[data not captured]" "New York" "present" NA "485ff490-e3b7-11db-9acc-b8a03c50a862" 42.417291 -75.651088 340000 "Laura Kostyniuk" "Google Maps" "Duplicate" NA NA NA NA NA NA NA NA NA 3039491 3039491 "PRESERVED_SPECIMEN" "GH" "GH" NA NA "CC_BY_4_0" "President and Fellows of Harvard College" "[data not captured]" NA NA "2020-04-24T20:58:37.501Z" "StillImage" NA
"5349" 2351172765 "861e6afe-f762-11e1-a439-00145eb45e9a" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica Linnaeus" "Linnaeus" "US" "[data not captured]" "New York" "present" NA "485ff490-e3b7-11db-9acc-b8a03c50a862" 42.417291 -75.651088 340000 "Laura Kostyniuk" "Google Maps" "Duplicate" NA NA NA NA NA NA NA NA NA 3039491 3039491 "PRESERVED_SPECIMEN" "GH" "GH" NA NA "CC_BY_4_0" "President and Fellows of Harvard College" "[data not captured]" NA NA "2020-04-24T20:58:54.273Z" "StillImage" NA
"5350" 2351144048 "861e6afe-f762-11e1-a439-00145eb45e9a" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica Linnaeus" "Linnaeus" "US" "[data not captured]" "New York" "present" NA "485ff490-e3b7-11db-9acc-b8a03c50a862" 42.417291 -75.651088 340000 "Laura Kostyniuk" "Google Maps" "Duplicate" NA NA NA NA NA NA NA NA NA 3039491 3039491 "PRESERVED_SPECIMEN" "GH" "GH" NA NA "CC_BY_4_0" "President and Fellows of Harvard College" "[data not captured]" NA NA "2020-04-24T20:58:45.280Z" "StillImage" NA
"5351" 2351162169 "861e6afe-f762-11e1-a439-00145eb45e9a" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica Linnaeus" "Linnaeus" "US" "[data not captured]" "New York" "present" NA "485ff490-e3b7-11db-9acc-b8a03c50a862" 42.417291 -75.651088 340000 "Laura Kostyniuk" "Google Maps" "Duplicate" NA NA NA NA NA NA NA NA NA 3039491 3039491 "PRESERVED_SPECIMEN" "GH" "GH" NA NA "CC_BY_4_0" "President and Fellows of Harvard College" "[data not captured]" NA NA "2020-04-24T20:58:53.515Z" "StillImage" NA
"5352" 2351160982 "861e6afe-f762-11e1-a439-00145eb45e9a" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica Linnaeus" "Linnaeus" "US" "[data not captured]" "New York" "present" NA "485ff490-e3b7-11db-9acc-b8a03c50a862" 42.417291 -75.651088 340000 "Laura Kostyniuk" "Google Maps" "Duplicate" NA NA NA NA NA NA NA NA NA 3039491 3039491 "PRESERVED_SPECIMEN" "GH" "GH" NA NA "CC_BY_4_0" "President and Fellows of Harvard College" "[data not captured]" NA NA "2020-04-24T20:58:52.991Z" "StillImage" NA
"5353" 2351159991 "861e6afe-f762-11e1-a439-00145eb45e9a" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica Linnaeus" "Linnaeus" "US" "[data not captured]" "New York" "present" NA "485ff490-e3b7-11db-9acc-b8a03c50a862" 42.417291 -75.651088 340000 "Laura Kostyniuk" "Google Maps" "Duplicate" NA NA NA NA NA NA NA NA NA 3039491 3039491 "PRESERVED_SPECIMEN" "GH" "GH" NA NA "CC_BY_4_0" "President and Fellows of Harvard College" "[data not captured]" NA NA "2020-04-24T20:58:39.921Z" "StillImage" NA
"5354" 2351157915 "861e6afe-f762-11e1-a439-00145eb45e9a" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica Linnaeus" "Linnaeus" "US" "[data not captured]" "New York" "present" NA "485ff490-e3b7-11db-9acc-b8a03c50a862" 42.417291 -75.651088 340000 "Laura Kostyniuk" "Google Maps" "Duplicate" NA NA NA NA NA NA NA NA NA 3039491 3039491 "PRESERVED_SPECIMEN" "A" "A" NA NA "CC_BY_4_0" "President and Fellows of Harvard College" "[data not captured]" NA NA "2020-04-24T20:58:39.831Z" "StillImage" NA
"5355" 2351155916 "861e6afe-f762-11e1-a439-00145eb45e9a" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica Linnaeus" "Linnaeus" "US" "[data not captured]" "New York" "present" NA "485ff490-e3b7-11db-9acc-b8a03c50a862" 42.417291 -75.651088 340000 "Laura Kostyniuk" "Google Maps" "Duplicate" NA NA NA NA NA NA NA NA NA 3039491 3039491 "PRESERVED_SPECIMEN" "GH" "GH" NA NA "CC_BY_4_0" "President and Fellows of Harvard College" "[data not captured]" NA NA "2020-04-24T20:58:39.483Z" "StillImage" NA
"5356" 1929728340 "d415c253-4d61-4459-9d25-4015b9084fb0" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica L." "L." "US" "2.0 mi N of Wingdale, 0.1 mi S of Cricket Hill Road, 0.2 mi E of route 22" "New York" NA NA "ae447c50-b8a8-11d8-92a4-b8a03c50a862" 41.67572 -73.57306 NA NA "gbif" NA NA NA NA NA NA "2016-07-09T00:00:00" 9 7 2016 3039491 3039491 "PRESERVED_SPECIMEN" "NY" "NY" NA NA "CC0_1_0" "The New York Botanical Garden" "R. F. C. Naczi" NA NA "2020-04-03T18:46:39.409Z" "StillImage" "GEODETIC_DATUM_ASSUMED_WGS84"
"5357" 1932897752 "1a9d08bb-9e2c-4540-8f7f-3205846b6ddc" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "US" "Alley Pond Park Bayside, near railroad overpass and Northern Boulevard" "New York" NA 1 "52c8f620-1816-11da-9544-b8a03c50a862" 40.762249 -73.751714 600 "Laura Kostyniuk" "Google Maps" NA NA NA NA NA NA "2005-05-17T00:00:00" 17 5 2005 3039491 3039491 "PRESERVED_SPECIMEN" "UTEP" "Plant specimens" "Martin G. Bennett" "2005-05-17T00:00:00" "CC0_1_0" NA "Collector(s): Martin G. Bennett" NA NA "2020-03-31T23:44:05.767Z" NA NA
"5358" 1258114541 "7bd65a7a-f762-11e1-a439-00145eb45e9a" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica L." "L." "US" "Along the Metro North railroad and Southern Blvd., just S of the Mosholu Parkway bridge, and N of entrance to the New York Botanical Garden opposite the Metro North railroad station." "New York" NA 1 "90fd6680-349f-11d8-aa2d-b8a03c50a862" 40.867778 -73.88 NA NA "gbif" NA NA 22 NA NA NA "2011-07-03T00:00:00" 3 7 2011 3039491 3039491 "PRESERVED_SPECIMEN" "MO" "MO" "M. Nee" "2011-01-01T00:00:00" "CC_BY_4_0" "Missouri Botanical Garden" "Michael H. Nee" NA NA "2020-03-26T18:26:32Z" NA "COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"5359" 1930982352 "d415c253-4d61-4459-9d25-4015b9084fb0" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica L." "L." "US" "Along the Metro North railroad and Southern Blvd., just S of the Mosolu Parkway bridge and N of the entrance to the New York Botanical Garden opposite the Metro North railroad station" "New York" NA NA "ae447c50-b8a8-11d8-92a4-b8a03c50a862" 40.8678 -73.88 NA NA "gbif" NA NA 22 0 NA NA "2011-07-03T00:00:00" 3 7 2011 3039491 3039491 "PRESERVED_SPECIMEN" "NY" "NY" "M. H. Nee" "2011-01-01T00:00:00" "CC0_1_0" "The New York Botanical Garden" "M. H. Nee" NA NA "2020-04-03T18:46:23.529Z" NA "GEODETIC_DATUM_ASSUMED_WGS84"
"5360" 1851666275 "17d312c2-9ab3-4aca-a383-6af5fb79dca0" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" "Linnaeus" "US" "Amherst," "New York" "present" NA "6868c999-a2f9-4728-87a5-e7a43a35f420" 42.979474 -78.792647 2300 "Laura Kostyniuk" "Google Maps" NA NA NA NA NA NA "2001-04-30T00:00:00" 30 4 2001 3039491 3039491 "PRESERVED_SPECIMEN" "BUF" "Botany" NA NA "CC0_1_0" NA "Cousoulis, A. B." NA "NATIVE" "2020-02-10T14:29:11.233Z" NA NA
"5361" 1851667260 "17d312c2-9ab3-4aca-a383-6af5fb79dca0" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" "Linnaeus" "US" "Amherst, Garnet Park" "New York" "present" NA "6868c999-a2f9-4728-87a5-e7a43a35f420" 42.977311 -78.796516 165 "Laura Kostyniuk" "Google Maps" NA NA NA NA NA NA "1978-10-15T00:00:00" 15 10 1978 3039491 3039491 "PRESERVED_SPECIMEN" "BUF" "Botany" NA NA "CC0_1_0" NA "Carey, James W." NA "NATIVE" "2020-02-10T14:29:10.733Z" NA NA
"5362" 1851667224 "17d312c2-9ab3-4aca-a383-6af5fb79dca0" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" "Linnaeus" "US" "Amherst, Great Baehre Swamp" "New York" "present" NA "6868c999-a2f9-4728-87a5-e7a43a35f420" 43.01195 -78.736234 1000 "Laura Kostyniuk" "Google Maps" NA NA NA NA NA NA "1975-07-11T00:00:00" 11 7 1975 3039491 3039491 "PRESERVED_SPECIMEN" "BUF" "Botany" NA NA "CC0_1_0" NA "Futyma, Richard" NA "NATIVE" "2020-02-10T14:29:10.733Z" NA NA
"5363" 1851667330 "17d312c2-9ab3-4aca-a383-6af5fb79dca0" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" "Linnaeus" "US" "Aurora, Emery County Park" "New York" "present" NA "6868c999-a2f9-4728-87a5-e7a43a35f420" 42.714388 -78.597759 1000 "Laura Kostyniuk" "Google Maps" NA NA NA NA NA NA "1936-09-13T00:00:00" 13 9 1936 3039491 3039491 "PRESERVED_SPECIMEN" "BUF" "Botany" NA NA "CC0_1_0" NA "James, Mabel H." NA "MANAGED" "2020-02-10T14:29:10.740Z" NA NA
"5364" 1851666484 "17d312c2-9ab3-4aca-a383-6af5fb79dca0" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" "Linnaeus" "US" "Beaver Island Parkway, Grand Island," "New York" "present" NA "6868c999-a2f9-4728-87a5-e7a43a35f420" 42.988099 -78.958821 2300 "Laura Kostyniuk" "Google Maps" NA NA NA NA NA NA "1975-10-23T00:00:00" 23 10 1975 3039491 3039491 "PRESERVED_SPECIMEN" "BUF" "Botany" NA NA "CC0_1_0" NA "Basile, Thomas J." NA "NATIVE" "2020-02-10T14:29:10.771Z" NA NA
"5365" 1851673467 "17d312c2-9ab3-4aca-a383-6af5fb79dca0" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" "Linnaeus" "US" "Bennington," "New York" "present" NA "6868c999-a2f9-4728-87a5-e7a43a35f420" 42.837066 -78.397814 3000 "Laura Kostyniuk" "Google Maps" NA NA NA NA NA NA "2007-10-17T00:00:00" 17 10 2007 3039491 3039491 "PRESERVED_SPECIMEN" "BUF" "Botany" "Rosche, Richard C." NA "CC0_1_0" NA "Rosche, Richard C." NA "NATIVE" "2020-02-10T14:29:11.269Z" NA NA
